Local time,Ask,Bid,AskVolume,BidVolume
11.04.2022 19:22:19.629 GMT+0530,1.08884,1.08881,0.9,4.94
11.04.2022 19:22:20.151 GMT+0530,1.08885,1.08882,0.9,0.9
11.04.2022 19:22:20.304 GMT+0530,1.08884,1.08881,0.9,4.5
11.04.2022 19:22:20.406 GMT+0530,1.08883,1.0888,0.9,0.9
11.04.2022 19:22:22.576 GMT+0530,1.08884,1.08881,0.9,0.9
11.04.2022 19:22:23.028 GMT+0530,1.08885,1.08882,2,0.9
11.04.2022 19:22:23.494 GMT+0530,1.08886,1.08884,0.9,0.9
11.04.2022 19:22:23.596 GMT+0530,1.08887,1.08884,0.98,0.9
11.04.2022 19:22:24.306 GMT+0530,1.08885,1.08882,0.9,0.9
11.04.2022 19:22:24.459 GMT+0530,1.08884,1.08882,1.13,0.9
11.04.2022 19:22:24.511 GMT+0530,1.08883,1.0888,0.9,0.9
11.04.2022 19:22:24.613 GMT+0530,1.08882,1.08879,0.9,0.9
11.04.2022 19:22:26.411 GMT+0530,1.0888,1.08877,0.9,1.8
11.04.2022 19:22:26.514 GMT+0530,1.08879,1.08877,0.9,0.9
11.04.2022 19:22:28.325 GMT+0530,1.08878,1.08875,0.9,4.5
11.04.2022 19:22:31.303 GMT+0530,1.08877,1.08874,1.92,4.5
11.04.2022 19:22:32.643 GMT+0530,1.08879,1.08877,0.9,0.9
11.04.2022 19:22:32.846 GMT+0530,1.08879,1.08876,0.9,0.9
11.04.2022 19:22:35.808 GMT+0530,1.08881,1.0888,0.9,1.34
11.04.2022 19:22:36.643 GMT+0530,1.0888,1.08877,0.9,4.5
11.04.2022 19:22:40.296 GMT+0530,1.08878,1.08875,0.23,3.6
11.04.2022 19:22:40.348 GMT+0530,1.08874,1.08872,1.8,1.44
11.04.2022 19:22:40.399 GMT+0530,1.08871,1.08869,0.9,1.8
11.04.2022 19:22:40.502 GMT+0530,1.08868,1.08867,0.9,1.8
11.04.2022 19:22:40.604 GMT+0530,1.08868,1.08865,0.9,1.34
11.04.2022 19:22:40.758 GMT+0530,1.08867,1.08864,0.9,0.9
11.04.2022 19:22:40.809 GMT+0530,1.08864,1.08863,0.9,1.34
11.04.2022 19:22:40.912 GMT+0530,1.08868,1.08865,2,0.9
11.04.2022 19:22:41.014 GMT+0530,1.08869,1.08866,0.9,0.9
11.04.2022 19:22:41.117 GMT+0530,1.0887,1.08869,2.46,1.8
11.04.2022 19:22:41.321 GMT+0530,1.08873,1.0887,0.98,0.9
11.04.2022 19:22:42.823 GMT+0530,1.08874,1.08871,0.9,0.9
11.04.2022 19:22:43.436 GMT+0530,1.08876,1.08872,3.36,0.54
11.04.2022 19:22:43.487 GMT+0530,1.08877,1.08874,3.24,0.9
11.04.2022 19:22:45.229 GMT+0530,1.08878,1.08875,0.9,0.9
11.04.2022 19:22:45.839 GMT+0530,1.08879,1.08877,0.12,0.9
11.04.2022 19:22:46.131 GMT+0530,1.0888,1.08877,3.8,0.9
11.04.2022 19:22:46.437 GMT+0530,1.0888,1.08878,1.34,0.9
11.04.2022 19:22:46.539 GMT+0530,1.08881,1.08879,2.34,0.9
11.04.2022 19:22:46.641 GMT+0530,1.08882,1.08879,0.9,1.34
11.04.2022 19:22:48.020 GMT+0530,1.08884,1.08881,0.9,0.9
11.04.2022 19:22:48.172 GMT+0530,1.08885,1.08881,1.02,1.44
11.04.2022 19:22:48.274 GMT+0530,1.08885,1.08883,1.44,0.9
11.04.2022 19:22:55.366 GMT+0530,1.08885,1.08882,0.9,0.9
11.04.2022 19:22:55.468 GMT+0530,1.08885,1.08884,0.9,0.9
11.04.2022 19:22:56.413 GMT+0530,1.08885,1.08881,2.82,0.9
11.04.2022 19:22:56.719 GMT+0530,1.08884,1.08881,1.02,0.9
11.04.2022 19:22:56.872 GMT+0530,1.08885,1.08881,2.36,0.9
11.04.2022 19:22:57.451 GMT+0530,1.08884,1.08881,2.46,0.9
11.04.2022 19:23:02.827 GMT+0530,1.08887,1.08885,3.78,0.9
11.04.2022 19:23:02.895 GMT+0530,1.08888,1.08883,1.56,0.44
11.04.2022 19:23:03.001 GMT+0530,1.08888,1.08886,0.54,0.9
11.04.2022 19:23:04.092 GMT+0530,1.08889,1.08886,2.46,0.9
11.04.2022 19:23:04.513 GMT+0530,1.08888,1.08886,0.9,0.9
11.04.2022 19:23:04.616 GMT+0530,1.08887,1.08883,0.12,0.67
11.04.2022 19:23:04.874 GMT+0530,1.08886,1.08884,0.12,0.9
11.04.2022 19:23:05.821 GMT+0530,1.08888,1.08885,2.46,0.9
11.04.2022 19:23:06.774 GMT+0530,1.08886,1.08884,0.44,0.9
11.04.2022 19:23:08.468 GMT+0530,1.08883,1.08882,1.34,0.9
11.04.2022 19:23:08.621 GMT+0530,1.08883,1.0888,1.92,0.9
11.04.2022 19:23:10.128 GMT+0530,1.08885,1.08882,2,0.9
11.04.2022 19:23:12.226 GMT+0530,1.08884,1.08881,0.9,0.9
11.04.2022 19:23:13.608 GMT+0530,1.08883,1.0888,0.9,0.9
11.04.2022 19:23:15.545 GMT+0530,1.08883,1.08881,1.92,0.9
11.04.2022 19:23:15.901 GMT+0530,1.08885,1.08882,2.36,0.9
11.04.2022 19:23:16.795 GMT+0530,1.08884,1.08881,3.24,0.9
11.04.2022 19:23:16.897 GMT+0530,1.08883,1.08881,0.44,0.9
11.04.2022 19:23:18.131 GMT+0530,1.08884,1.08881,1.88,0.9
11.04.2022 19:23:19.776 GMT+0530,1.08883,1.08879,1.02,0.44
11.04.2022 19:23:20.017 GMT+0530,1.08883,1.0888,1.02,1.13
11.04.2022 19:23:20.069 GMT+0530,1.08884,1.08882,3.68,0.9
11.04.2022 19:23:22.837 GMT+0530,1.08884,1.08881,1.92,0.9
11.04.2022 19:23:23.146 GMT+0530,1.08885,1.08882,0.9,0.9
11.04.2022 19:23:23.248 GMT+0530,1.08886,1.08883,0.9,0.9
11.04.2022 19:23:24.135 GMT+0530,1.08886,1.08885,0.98,0.9
11.04.2022 19:23:24.238 GMT+0530,1.0889,1.08887,3.36,0.44
11.04.2022 19:23:24.340 GMT+0530,1.0889,1.08888,1.02,0.44
11.04.2022 19:23:25.395 GMT+0530,1.08892,1.08889,6.14,0.9
11.04.2022 19:23:26.159 GMT+0530,1.08894,1.08891,1.44,0.9
11.04.2022 19:23:26.465 GMT+0530,1.08895,1.08892,0.9,0.9
11.04.2022 19:23:26.567 GMT+0530,1.08896,1.08893,0.9,0.9
11.04.2022 19:23:27.076 GMT+0530,1.08898,1.08895,3.26,0.9
11.04.2022 19:23:28.634 GMT+0530,1.08899,1.08896,0.9,0.9
11.04.2022 19:23:38.897 GMT+0530,1.089,1.08896,2.46,0.9
11.04.2022 19:23:38.999 GMT+0530,1.089,1.08897,1.44,0.9
11.04.2022 19:23:39.685 GMT+0530,1.08896,1.08893,0.9,3.24
11.04.2022 19:23:39.788 GMT+0530,1.08895,1.08892,0.9,2.34
11.04.2022 19:23:41.223 GMT+0530,1.08897,1.08894,1.92,0.9
11.04.2022 19:23:41.326 GMT+0530,1.08898,1.08895,1.92,0.9
11.04.2022 19:23:45.640 GMT+0530,1.08897,1.08894,0.44,3.6
11.04.2022 19:23:45.742 GMT+0530,1.08894,1.08891,0.98,0.9
11.04.2022 19:23:46.575 GMT+0530,1.08893,1.0889,0.9,0.9
11.04.2022 19:23:48.685 GMT+0530,1.08892,1.08889,1.44,0.9
11.04.2022 19:23:48.788 GMT+0530,1.0889,1.08888,0.9,0.9
11.04.2022 19:23:50.784 GMT+0530,1.08889,1.08887,0.9,0.9
11.04.2022 19:23:50.836 GMT+0530,1.08891,1.08888,1.8,1.8
11.04.2022 19:23:53.084 GMT+0530,1.08893,1.0889,0.9,2.34
11.04.2022 19:23:53.675 GMT+0530,1.08893,1.08892,0.9,1.34
11.04.2022 19:23:54.409 GMT+0530,1.08895,1.08892,1.8,0.9
11.04.2022 19:23:54.664 GMT+0530,1.08894,1.08892,0.44,0.9
11.04.2022 19:23:54.766 GMT+0530,1.08895,1.08892,7.63,0.9
11.04.2022 19:23:54.970 GMT+0530,1.08895,1.08893,0.9,0.9
11.04.2022 19:23:55.809 GMT+0530,1.08897,1.08894,4.5,4.94
11.04.2022 19:23:55.912 GMT+0530,1.08897,1.08896,4.5,0.9
11.04.2022 19:23:57.192 GMT+0530,1.08897,1.08894,0.9,0.9
11.04.2022 19:23:57.504 GMT+0530,1.08894,1.08892,0.9,1.44
11.04.2022 19:23:57.606 GMT+0530,1.08894,1.08891,0.9,2.34
11.04.2022 19:23:59.628 GMT+0530,1.08893,1.0889,0.9,0.9
11.04.2022 19:23:59.730 GMT+0530,1.08894,1.08891,1.34,0.9
11.04.2022 19:24:01.151 GMT+0530,1.08895,1.08892,0.9,0.9
11.04.2022 19:24:02.676 GMT+0530,1.08894,1.08891,0.9,2.11
11.04.2022 19:24:03.359 GMT+0530,1.08897,1.08894,0.9,0.9
11.04.2022 19:24:03.666 GMT+0530,1.08895,1.08892,0.9,1.8
11.04.2022 19:24:04.175 GMT+0530,1.08896,1.08893,0.9,0.9
11.04.2022 19:24:04.659 GMT+0530,1.08896,1.08895,0.9,1.34
11.04.2022 19:24:05.001 GMT+0530,1.08897,1.08895,0.9,0.44
11.04.2022 19:24:06.116 GMT+0530,1.08898,1.08895,0.9,1.34
11.04.2022 19:24:06.319 GMT+0530,1.08895,1.08892,0.9,2.78
11.04.2022 19:24:06.422 GMT+0530,1.08893,1.08891,0.9,1.44
11.04.2022 19:24:06.524 GMT+0530,1.08893,1.0889,0.9,0.9
11.04.2022 19:24:07.486 GMT+0530,1.08894,1.08891,0.9,5.17
11.04.2022 19:24:07.742 GMT+0530,1.08895,1.08892,0.9,0.9
11.04.2022 19:24:07.844 GMT+0530,1.08894,1.08891,0.9,3.47
11.04.2022 19:24:07.946 GMT+0530,1.08895,1.08892,1.34,0.9
11.04.2022 19:24:09.976 GMT+0530,1.08893,1.0889,0.9,2.57
11.04.2022 19:24:10.129 GMT+0530,1.0889,1.08887,0.9,8.74
11.04.2022 19:24:10.232 GMT+0530,1.08891,1.08888,1.92,1.34
11.04.2022 19:24:10.334 GMT+0530,1.0889,1.08887,0.9,1.57
11.04.2022 19:24:11.388 GMT+0530,1.08892,1.08889,1.02,0.44
11.04.2022 19:24:11.490 GMT+0530,1.08893,1.0889,0.9,1.34
11.04.2022 19:24:11.745 GMT+0530,1.08891,1.08888,0.9,4.73
11.04.2022 19:24:11.847 GMT+0530,1.08893,1.0889,2.82,0.9
11.04.2022 19:24:12.051 GMT+0530,1.08892,1.08889,0.9,0.9
11.04.2022 19:24:12.335 GMT+0530,1.0889,1.08888,0.9,0.9
11.04.2022 19:24:12.438 GMT+0530,1.0889,1.08887,1.92,0.9
11.04.2022 19:24:13.512 GMT+0530,1.08889,1.08886,0.9,1.8
11.04.2022 19:24:13.614 GMT+0530,1.0889,1.08887,0.9,2.57
11.04.2022 19:24:13.731 GMT+0530,1.08892,1.08889,0.9,0.9
11.04.2022 19:24:13.834 GMT+0530,1.0889,1.08888,0.9,0.23
11.04.2022 19:24:13.987 GMT+0530,1.0889,1.08887,0.9,2.11
11.04.2022 19:24:14.216 GMT+0530,1.08889,1.08887,0.9,0.44
11.04.2022 19:24:14.268 GMT+0530,1.08891,1.08888,0.9,1.34
11.04.2022 19:24:19.486 GMT+0530,1.08889,1.08886,0.9,2.7
11.04.2022 19:24:22.036 GMT+0530,1.0889,1.08887,1.02,0.44
11.04.2022 19:24:22.139 GMT+0530,1.08889,1.08886,0.9,1.8
11.04.2022 19:24:25.574 GMT+0530,1.0889,1.08887,0.9,0.9
11.04.2022 19:24:26.738 GMT+0530,1.08892,1.08889,2,0.9
11.04.2022 19:24:26.840 GMT+0530,1.08894,1.08891,0.9,0.9
11.04.2022 19:24:27.705 GMT+0530,1.08895,1.08892,1.8,0.9
11.04.2022 19:24:32.560 GMT+0530,1.08891,1.08888,1.34,5.94
11.04.2022 19:24:32.662 GMT+0530,1.08893,1.0889,0.98,0.9
11.04.2022 19:24:34.001 GMT+0530,1.08893,1.08891,2,1.34
11.04.2022 19:24:34.889 GMT+0530,1.08893,1.0889,2,0.9
11.04.2022 19:24:36.320 GMT+0530,1.0889,1.08888,0.9,0.9
11.04.2022 19:24:36.422 GMT+0530,1.08893,1.0889,1.88,0.9
11.04.2022 19:24:37.449 GMT+0530,1.0889,1.08888,0.9,2.34
11.04.2022 19:24:37.501 GMT+0530,1.08892,1.08888,2.46,2.57
11.04.2022 19:24:37.603 GMT+0530,1.08892,1.08889,0.9,1.67
11.04.2022 19:24:37.807 GMT+0530,1.08892,1.0889,0.9,0.9
11.04.2022 19:24:38.305 GMT+0530,1.08894,1.08891,0.9,0.9
11.04.2022 19:24:40.838 GMT+0530,1.08896,1.08892,1.34,0.9
11.04.2022 19:24:42.362 GMT+0530,1.08895,1.08892,0.9,0.98
11.04.2022 19:24:46.084 GMT+0530,1.08894,1.08891,0.9,5.94
11.04.2022 19:24:46.390 GMT+0530,1.08893,1.08891,0.9,0.12
11.04.2022 19:24:49.532 GMT+0530,1.08895,1.08894,1.8,0.98
11.04.2022 19:24:49.634 GMT+0530,1.08899,1.08896,0.9,4.5
11.04.2022 19:24:50.859 GMT+0530,1.089,1.08897,0.9,1.34
11.04.2022 19:24:54.032 GMT+0530,1.08899,1.08896,0.9,0.9
11.04.2022 19:24:55.772 GMT+0530,1.089,1.08898,0.9,0.9
11.04.2022 19:24:55.874 GMT+0530,1.08901,1.08898,1.34,0.9
11.04.2022 19:24:55.977 GMT+0530,1.089,1.08897,0.9,1.34
11.04.2022 19:24:56.495 GMT+0530,1.089,1.08898,0.9,1.13
11.04.2022 19:24:56.604 GMT+0530,1.08901,1.08898,0.9,2.47
11.04.2022 19:24:56.859 GMT+0530,1.08901,1.08899,0.9,1.13
11.04.2022 19:24:56.911 GMT+0530,1.08905,1.08903,3.68,2.03
11.04.2022 19:24:57.014 GMT+0530,1.08907,1.08906,8.64,1.8
11.04.2022 19:24:57.066 GMT+0530,1.08911,1.08908,4.37,0.9
11.04.2022 19:24:57.169 GMT+0530,1.08908,1.08905,2.82,0.9
11.04.2022 19:24:58.755 GMT+0530,1.08909,1.08906,3.26,0.9
11.04.2022 19:24:59.261 GMT+0530,1.08908,1.08905,1.34,0.9
11.04.2022 19:25:00.051 GMT+0530,1.08907,1.08904,0.9,0.9
11.04.2022 19:25:00.154 GMT+0530,1.08906,1.08904,0.44,0.9
11.04.2022 19:25:00.256 GMT+0530,1.08906,1.08903,2.7,0.9
11.04.2022 19:25:02.535 GMT+0530,1.08907,1.08905,0.9,0.44
11.04.2022 19:25:02.586 GMT+0530,1.08909,1.08906,0.9,0.9
11.04.2022 19:25:05.959 GMT+0530,1.08908,1.08905,0.9,0.9
11.04.2022 19:25:06.061 GMT+0530,1.08907,1.08904,0.9,0.9
11.04.2022 19:25:06.669 GMT+0530,1.08907,1.08906,0.9,0.9
11.04.2022 19:25:06.822 GMT+0530,1.08907,1.08904,0.9,1.44
11.04.2022 19:25:08.726 GMT+0530,1.08906,1.08902,0.9,6.3
11.04.2022 19:25:08.829 GMT+0530,1.08904,1.08901,0.9,5.94
11.04.2022 19:25:09.190 GMT+0530,1.08906,1.08903,0.9,1.88
11.04.2022 19:25:09.511 GMT+0530,1.08907,1.08904,0.9,0.9
11.04.2022 19:25:10.009 GMT+0530,1.08908,1.08905,0.9,0.9
11.04.2022 19:25:10.622 GMT+0530,1.08909,1.08906,3.26,0.9
11.04.2022 19:25:11.005 GMT+0530,1.08908,1.08905,0.9,0.9
11.04.2022 19:25:13.343 GMT+0530,1.08906,1.08903,0.9,1.8
11.04.2022 19:25:14.718 GMT+0530,1.08904,1.08901,0.9,4.5
11.04.2022 19:25:15.553 GMT+0530,1.08903,1.089,0.9,0.9
11.04.2022 19:25:17.611 GMT+0530,1.08902,1.08899,0.9,0.9
11.04.2022 19:25:17.917 GMT+0530,1.08899,1.08898,1.34,4.5
11.04.2022 19:25:17.969 GMT+0530,1.08898,1.08896,0.9,1.44
11.04.2022 19:25:18.071 GMT+0530,1.08898,1.08895,0.9,1.44
11.04.2022 19:25:20.268 GMT+0530,1.08897,1.08894,0.9,5.84
11.04.2022 19:25:20.471 GMT+0530,1.08897,1.08896,0.9,0.9
11.04.2022 19:25:20.573 GMT+0530,1.08898,1.08896,0.9,0.9
11.04.2022 19:25:20.930 GMT+0530,1.08899,1.08896,1.44,0.9
11.04.2022 19:25:21.032 GMT+0530,1.08898,1.08895,0.9,0.9
11.04.2022 19:25:22.218 GMT+0530,1.08897,1.08894,0.9,0.9
11.04.2022 19:25:22.930 GMT+0530,1.08895,1.08892,0.98,0.9
11.04.2022 19:25:23.032 GMT+0530,1.08896,1.08893,0.9,0.9
11.04.2022 19:25:23.712 GMT+0530,1.08896,1.08895,0.9,0.44
11.04.2022 19:25:25.012 GMT+0530,1.08896,1.08893,0.9,6.74
11.04.2022 19:25:25.267 GMT+0530,1.08893,1.08891,0.9,1.34
11.04.2022 19:25:25.370 GMT+0530,1.08892,1.0889,0.9,1.44
11.04.2022 19:25:25.472 GMT+0530,1.08892,1.08889,0.9,4.5
11.04.2022 19:25:26.355 GMT+0530,1.08892,1.0889,0.9,0.44
11.04.2022 19:25:26.985 GMT+0530,1.08892,1.08889,0.9,4.5
11.04.2022 19:25:28.487 GMT+0530,1.08894,1.08892,0.9,0.9
11.04.2022 19:25:28.945 GMT+0530,1.08893,1.0889,0.9,1.93
11.04.2022 19:25:29.098 GMT+0530,1.08891,1.0889,0.9,4.5
11.04.2022 19:25:29.200 GMT+0530,1.08889,1.08886,0.9,8.46
11.04.2022 19:25:29.303 GMT+0530,1.08887,1.08884,0.9,0.9
11.04.2022 19:25:30.484 GMT+0530,1.08886,1.08883,0.9,1.8
11.04.2022 19:25:30.775 GMT+0530,1.08884,1.08881,0.9,6.89
11.04.2022 19:25:30.878 GMT+0530,1.08884,1.08881,0.9,1.34
11.04.2022 19:25:31.380 GMT+0530,1.08882,1.0888,0.9,1.49
11.04.2022 19:25:31.432 GMT+0530,1.08882,1.08878,1.88,1.34
11.04.2022 19:25:31.523 GMT+0530,1.0888,1.08877,0.54,2.34
11.04.2022 19:25:31.629 GMT+0530,1.08881,1.08877,2,0.9
11.04.2022 19:25:31.732 GMT+0530,1.08881,1.08876,0.54,4.73
11.04.2022 19:25:32.079 GMT+0530,1.08879,1.08877,0.9,0.44
11.04.2022 19:25:32.334 GMT+0530,1.0888,1.08877,0.9,5.27
11.04.2022 19:25:32.436 GMT+0530,1.08879,1.08876,0.9,2.24
11.04.2022 19:25:35.512 GMT+0530,1.0888,1.08877,0.9,4.5
11.04.2022 19:25:36.848 GMT+0530,1.08879,1.08876,1.34,0.9
11.04.2022 19:25:36.951 GMT+0530,1.08877,1.08874,3.26,0.9
11.04.2022 19:25:37.053 GMT+0530,1.08876,1.08873,0.9,0.9
11.04.2022 19:25:38.316 GMT+0530,1.08875,1.08872,0.9,0.9
11.04.2022 19:25:38.418 GMT+0530,1.08872,1.08871,0.9,0.9
11.04.2022 19:25:38.469 GMT+0530,1.08871,1.08868,0.9,7.2
11.04.2022 19:25:40.507 GMT+0530,1.08872,1.08869,0.9,0.9
11.04.2022 19:25:40.763 GMT+0530,1.08875,1.08872,0.9,1.13
11.04.2022 19:25:41.018 GMT+0530,1.08876,1.08873,0.9,0.9
11.04.2022 19:25:42.870 GMT+0530,1.08875,1.08872,1.34,0.9
11.04.2022 19:25:42.973 GMT+0530,1.08872,1.08871,0.9,0.9
11.04.2022 19:25:43.075 GMT+0530,1.08872,1.08869,0.9,0.9
11.04.2022 19:25:43.380 GMT+0530,1.0887,1.08869,1.8,0.9
11.04.2022 19:25:44.414 GMT+0530,1.08873,1.0887,0.44,1.8
11.04.2022 19:25:44.465 GMT+0530,1.08875,1.08873,2.34,0.9
11.04.2022 19:25:44.568 GMT+0530,1.08875,1.08872,0.9,0.9
11.04.2022 19:25:44.839 GMT+0530,1.08874,1.08872,0.9,1.13
11.04.2022 19:25:44.941 GMT+0530,1.08877,1.08874,1.92,0.9
11.04.2022 19:25:45.517 GMT+0530,1.08875,1.08873,1.34,3.6
11.04.2022 19:25:45.568 GMT+0530,1.08874,1.08871,1.34,1.8
11.04.2022 19:25:45.671 GMT+0530,1.08873,1.08871,0.9,0.9
11.04.2022 19:25:45.773 GMT+0530,1.08873,1.0887,0.9,0.9
11.04.2022 19:25:46.500 GMT+0530,1.08871,1.0887,0.9,0.9
11.04.2022 19:25:48.796 GMT+0530,1.0887,1.08867,0.9,2.39
11.04.2022 19:25:49.796 GMT+0530,1.0887,1.08868,0.9,0.9
11.04.2022 19:25:50.111 GMT+0530,1.08871,1.08868,0.9,1.8
11.04.2022 19:25:50.963 GMT+0530,1.08868,1.08866,0.9,1.8
11.04.2022 19:25:51.066 GMT+0530,1.08868,1.08865,1.57,0.9
11.04.2022 19:25:51.169 GMT+0530,1.08866,1.08864,1.57,0.9
11.04.2022 19:25:51.220 GMT+0530,1.08864,1.08861,0.9,2.24
11.04.2022 19:25:51.526 GMT+0530,1.08865,1.08863,0.9,4.94
11.04.2022 19:25:51.628 GMT+0530,1.08867,1.08865,0.9,5.84
11.04.2022 19:25:52.140 GMT+0530,1.0887,1.08866,1.34,2.7
11.04.2022 19:25:52.243 GMT+0530,1.08873,1.08872,8.3,2.78
11.04.2022 19:25:52.295 GMT+0530,1.08877,1.08874,0.9,5.4
11.04.2022 19:25:52.346 GMT+0530,1.08879,1.08876,0.9,0.9
11.04.2022 19:25:52.449 GMT+0530,1.08878,1.08875,0.9,1.13
11.04.2022 19:25:54.669 GMT+0530,1.08879,1.08876,0.9,0.9
11.04.2022 19:25:54.771 GMT+0530,1.0888,1.08877,0.9,0.9
11.04.2022 19:25:57.567 GMT+0530,1.08882,1.08879,0.9,0.9
11.04.2022 19:25:59.731 GMT+0530,1.0888,1.08876,1.8,4.04
11.04.2022 19:25:59.783 GMT+0530,1.08877,1.08875,0.9,0.44
11.04.2022 19:25:59.936 GMT+0530,1.08878,1.08875,1.02,0.44
11.04.2022 19:26:00.038 GMT+0530,1.08876,1.08874,0.9,0.98
11.04.2022 19:26:00.997 GMT+0530,1.08876,1.08873,0.9,0.9
11.04.2022 19:26:01.099 GMT+0530,1.08873,1.08871,0.9,1.34
11.04.2022 19:26:01.507 GMT+0530,1.08874,1.08871,0.9,1.67
11.04.2022 19:26:01.609 GMT+0530,1.08876,1.08874,0.9,0.44
11.04.2022 19:26:02.154 GMT+0530,1.08878,1.08875,0.9,4.94
11.04.2022 19:26:02.205 GMT+0530,1.0888,1.08877,0.9,4.94
11.04.2022 19:26:02.714 GMT+0530,1.08878,1.08876,0.44,4.5
11.04.2022 19:26:02.765 GMT+0530,1.08877,1.08875,0.9,0.9
11.04.2022 19:26:02.868 GMT+0530,1.08878,1.08875,1.56,0.9
11.04.2022 19:26:03.265 GMT+0530,1.08876,1.08875,0.12,0.9
11.04.2022 19:26:03.732 GMT+0530,1.08876,1.08873,0.9,4.5
11.04.2022 19:26:04.687 GMT+0530,1.08876,1.08874,0.9,0.44
11.04.2022 19:26:06.526 GMT+0530,1.08879,1.08876,1.13,0.9
11.04.2022 19:26:06.628 GMT+0530,1.08878,1.08875,0.9,2.24
11.04.2022 19:26:09.098 GMT+0530,1.08876,1.08873,0.9,4.5
11.04.2022 19:26:10.157 GMT+0530,1.08876,1.08874,0.9,0.9
11.04.2022 19:26:10.208 GMT+0530,1.08881,1.08879,0.44,1.8
11.04.2022 19:26:10.260 GMT+0530,1.08885,1.08882,4.5,0.9
11.04.2022 19:26:10.311 GMT+0530,1.08888,1.08886,1.34,0.9
11.04.2022 19:26:10.414 GMT+0530,1.08889,1.08886,1.34,0.9
11.04.2022 19:26:10.516 GMT+0530,1.08889,1.08887,0.9,0.9
11.04.2022 19:26:12.201 GMT+0530,1.08891,1.08888,2.24,0.9
11.04.2022 19:26:14.023 GMT+0530,1.0889,1.08887,1.34,0.9
11.04.2022 19:26:14.559 GMT+0530,1.0889,1.08888,0.44,0.9
11.04.2022 19:26:15.135 GMT+0530,1.0889,1.08887,2.46,0.9
11.04.2022 19:26:16.886 GMT+0530,1.0889,1.08888,0.9,1.34
11.04.2022 19:26:16.938 GMT+0530,1.08893,1.0889,0.9,2.24
11.04.2022 19:26:17.040 GMT+0530,1.08895,1.08892,0.9,2.24
11.04.2022 19:26:17.144 GMT+0530,1.08897,1.08894,1.8,5.04
11.04.2022 19:26:17.500 GMT+0530,1.08899,1.08896,0.9,0.9
11.04.2022 19:26:17.908 GMT+0530,1.08901,1.08898,0.9,1.34
11.04.2022 19:26:18.010 GMT+0530,1.08902,1.08899,1.92,0.9
11.04.2022 19:26:18.113 GMT+0530,1.08903,1.089,0.9,0.9
11.04.2022 19:26:21.051 GMT+0530,1.08902,1.08899,0.9,1.8
11.04.2022 19:26:23.544 GMT+0530,1.089,1.08899,0.9,2.24
11.04.2022 19:26:23.747 GMT+0530,1.08901,1.08899,0.9,0.9
11.04.2022 19:26:24.204 GMT+0530,1.08902,1.08899,0.9,1.8
11.04.2022 19:26:24.669 GMT+0530,1.08903,1.089,0.9,0.9
11.04.2022 19:26:24.874 GMT+0530,1.08905,1.08902,0.9,0.9
11.04.2022 19:26:24.976 GMT+0530,1.08906,1.08905,0.9,0.44
11.04.2022 19:26:25.332 GMT+0530,1.08906,1.08903,0.9,6.17
11.04.2022 19:26:27.115 GMT+0530,1.08906,1.08902,3.47,3.6
11.04.2022 19:26:27.218 GMT+0530,1.08904,1.08901,0.9,4.94
11.04.2022 19:26:29.194 GMT+0530,1.08905,1.08901,1.34,3.6
11.04.2022 19:26:29.298 GMT+0530,1.08901,1.089,1.8,6.07
11.04.2022 19:26:29.349 GMT+0530,1.08898,1.08896,0.9,4.73
11.04.2022 19:26:29.451 GMT+0530,1.08899,1.08896,0.9,0.9
11.04.2022 19:26:29.554 GMT+0530,1.08898,1.08895,0.98,1.8
11.04.2022 19:26:29.656 GMT+0530,1.08896,1.08895,0.9,1.8
11.04.2022 19:26:29.759 GMT+0530,1.08898,1.08895,1.34,1.8
11.04.2022 19:26:31.581 GMT+0530,1.08897,1.08895,0.9,0.23
11.04.2022 19:26:32.664 GMT+0530,1.08897,1.08894,0.9,2.39
11.04.2022 19:26:32.767 GMT+0530,1.08896,1.08893,1.8,1.13
11.04.2022 19:26:33.072 GMT+0530,1.08897,1.08894,0.9,0.9
11.04.2022 19:26:35.456 GMT+0530,1.08896,1.08893,1.8,0.9
11.04.2022 19:26:35.659 GMT+0530,1.08895,1.08892,0.9,1.93
11.04.2022 19:26:37.015 GMT+0530,1.08896,1.08893,0.9,0.9
11.04.2022 19:26:39.015 GMT+0530,1.08895,1.08892,0.9,1.93
11.04.2022 19:26:39.151 GMT+0530,1.08895,1.0889,2.24,3.6
11.04.2022 19:26:39.202 GMT+0530,1.08891,1.08889,0.9,1.44
11.04.2022 19:26:39.305 GMT+0530,1.08891,1.08888,1.34,0.9
11.04.2022 19:26:39.457 GMT+0530,1.0889,1.08887,0.9,1.93
11.04.2022 19:26:39.814 GMT+0530,1.08889,1.08886,0.9,1.03
11.04.2022 19:26:40.119 GMT+0530,1.0889,1.08888,0.9,4.5
11.04.2022 19:26:41.736 GMT+0530,1.08889,1.08887,0.9,0.23
11.04.2022 19:26:41.787 GMT+0530,1.08891,1.08888,0.9,0.9
11.04.2022 19:26:41.940 GMT+0530,1.0889,1.08887,0.9,1.57
11.04.2022 19:26:44.398 GMT+0530,1.08888,1.08885,0.9,0.9
11.04.2022 19:26:44.551 GMT+0530,1.08887,1.08885,0.9,2.93
11.04.2022 19:26:44.654 GMT+0530,1.08887,1.08884,0.9,2.03
11.04.2022 19:26:45.563 GMT+0530,1.08888,1.08883,1.34,5.04
