Local time,Ask,Bid,AskVolume,BidVolume
11.04.2022 06:28:02.146 GMT+0530,1.08889,1.08883,1.88,0.9
11.04.2022 06:28:02.248 GMT+0530,1.0889,1.08884,0.98,2.93
11.04.2022 06:28:02.502 GMT+0530,1.0889,1.08885,1.88,0.9
11.04.2022 06:28:02.604 GMT+0530,1.0889,1.08884,1.88,1.34
11.04.2022 06:28:07.441 GMT+0530,1.0889,1.08886,0.9,0.12
11.04.2022 06:28:07.542 GMT+0530,1.08891,1.08886,0.98,0.12
11.04.2022 06:28:21.972 GMT+0530,1.08894,1.08888,1.88,0.98
11.04.2022 06:28:22.125 GMT+0530,1.08894,1.08889,1.88,0.9
11.04.2022 06:28:22.277 GMT+0530,1.08895,1.08889,1.88,1.88
11.04.2022 06:28:22.379 GMT+0530,1.08894,1.08889,0.9,0.98
11.04.2022 06:28:23.406 GMT+0530,1.08895,1.08889,2.78,1.44
11.04.2022 06:28:23.879 GMT+0530,1.08894,1.08889,0.9,1.44
11.04.2022 06:28:24.079 GMT+0530,1.08895,1.08889,1.44,1.44
11.04.2022 06:28:35.892 GMT+0530,1.08892,1.08889,0.44,0.98
11.04.2022 06:28:36.076 GMT+0530,1.08891,1.08889,0.44,0.98
11.04.2022 06:28:38.394 GMT+0530,1.08891,1.08888,0.9,0.9
11.04.2022 06:28:39.157 GMT+0530,1.08892,1.08889,0.98,0.9
11.04.2022 06:28:39.209 GMT+0530,1.0889,1.08885,0.98,4.5
11.04.2022 06:28:39.311 GMT+0530,1.08889,1.08885,1.88,4.5
11.04.2022 06:28:39.464 GMT+0530,1.08889,1.08883,1.88,0.98
11.04.2022 06:28:44.841 GMT+0530,1.08888,1.08883,0.12,0.9
11.04.2022 06:28:48.811 GMT+0530,1.08886,1.08881,0.44,0.98
11.04.2022 06:28:48.913 GMT+0530,1.08886,1.0888,1.44,0.98
11.04.2022 06:28:58.756 GMT+0530,1.08885,1.0888,0.44,0.98
11.04.2022 06:28:59.320 GMT+0530,1.08884,1.0888,0.9,0.9
11.04.2022 06:29:00.807 GMT+0530,1.08885,1.0888,0.9,1.44
11.04.2022 06:29:02.045 GMT+0530,1.08884,1.08879,0.12,0.9
11.04.2022 06:29:09.914 GMT+0530,1.08884,1.08878,3.68,1.88
11.04.2022 06:29:10.017 GMT+0530,1.08883,1.08877,1.88,3.24
11.04.2022 06:29:11.787 GMT+0530,1.08883,1.08878,1.88,0.44
11.04.2022 06:29:17.352 GMT+0530,1.08883,1.08879,0.9,1.13
11.04.2022 06:29:17.478 GMT+0530,1.08884,1.08879,1.88,1.13
11.04.2022 06:29:54.525 GMT+0530,1.08884,1.08878,0.98,2.11
11.04.2022 06:30:00.207 GMT+0530,1.08885,1.08879,4.37,0.98
11.04.2022 06:30:00.664 GMT+0530,1.08884,1.08879,0.12,2.78
11.04.2022 06:30:02.785 GMT+0530,1.08886,1.08882,2.34,4.5
11.04.2022 06:30:02.888 GMT+0530,1.08888,1.08883,4.5,0.9
11.04.2022 06:30:02.990 GMT+0530,1.08889,1.08883,1.88,2.34
11.04.2022 06:30:06.812 GMT+0530,1.0889,1.08887,3.24,0.9
11.04.2022 06:30:06.864 GMT+0530,1.08892,1.08887,1.88,0.9
11.04.2022 06:30:06.966 GMT+0530,1.08893,1.08888,1.88,0.44
11.04.2022 06:30:07.068 GMT+0530,1.08891,1.08888,0.12,0.44
11.04.2022 06:30:07.221 GMT+0530,1.08893,1.08887,0.98,5.71
11.04.2022 06:30:07.427 GMT+0530,1.08893,1.08888,0.98,0.44
11.04.2022 06:30:08.659 GMT+0530,1.08892,1.08886,0.98,3.47
11.04.2022 06:30:13.464 GMT+0530,1.08891,1.08886,0.44,0.9
11.04.2022 06:30:13.791 GMT+0530,1.0889,1.08885,0.12,2.34
11.04.2022 06:30:13.893 GMT+0530,1.08889,1.08884,0.12,2.34
11.04.2022 06:30:14.096 GMT+0530,1.08889,1.08883,0.98,2.34
11.04.2022 06:30:14.198 GMT+0530,1.08885,1.08883,0.12,0.44
11.04.2022 06:30:14.301 GMT+0530,1.08885,1.08881,0.12,0.44
11.04.2022 06:30:14.504 GMT+0530,1.08885,1.08879,0.98,2.57
11.04.2022 06:30:15.471 GMT+0530,1.08882,1.0888,0.12,1.13
11.04.2022 06:30:15.573 GMT+0530,1.08883,1.08878,0.12,1.57
11.04.2022 06:30:15.882 GMT+0530,1.08883,1.08879,0.12,0.9
11.04.2022 06:30:18.467 GMT+0530,1.08883,1.08878,0.12,1.57
11.04.2022 06:30:19.553 GMT+0530,1.08883,1.08879,0.12,0.23
11.04.2022 06:30:22.477 GMT+0530,1.08883,1.08878,0.12,3.47
11.04.2022 06:30:22.971 GMT+0530,1.08882,1.0888,0.12,0.23
11.04.2022 06:30:23.644 GMT+0530,1.08883,1.08878,0.12,2.03
11.04.2022 06:30:23.755 GMT+0530,1.08883,1.08879,0.12,0.23
11.04.2022 06:30:23.857 GMT+0530,1.08883,1.08878,0.12,2.03
11.04.2022 06:30:24.693 GMT+0530,1.08883,1.08879,0.12,0.23
11.04.2022 06:30:24.795 GMT+0530,1.08883,1.08878,0.12,2.03
11.04.2022 06:30:34.483 GMT+0530,1.08883,1.08879,0.12,0.9
11.04.2022 06:30:37.115 GMT+0530,1.08884,1.08879,0.98,1.13
11.04.2022 06:30:37.318 GMT+0530,1.08885,1.08881,0.98,0.9
11.04.2022 06:30:37.421 GMT+0530,1.08885,1.0888,0.98,1.34
11.04.2022 06:30:38.281 GMT+0530,1.08886,1.08883,0.12,0.44
11.04.2022 06:30:38.333 GMT+0530,1.08885,1.0888,0.12,4.68
11.04.2022 06:30:39.041 GMT+0530,1.08885,1.08881,0.12,0.9
11.04.2022 06:30:43.173 GMT+0530,1.08888,1.08883,4.14,0.98
11.04.2022 06:30:43.276 GMT+0530,1.08889,1.08884,1.8,1.21
11.04.2022 06:30:43.378 GMT+0530,1.0889,1.08885,0.9,0.12
11.04.2022 06:30:44.194 GMT+0530,1.08891,1.08886,4.45,0.12
11.04.2022 06:30:44.296 GMT+0530,1.0889,1.08886,0.9,0.12
11.04.2022 06:30:45.260 GMT+0530,1.08891,1.08886,1.88,0.98
11.04.2022 06:30:45.362 GMT+0530,1.08891,1.08887,1.8,0.12
11.04.2022 06:30:46.117 GMT+0530,1.08891,1.08888,0.9,1.44
11.04.2022 06:30:51.203 GMT+0530,1.08895,1.08892,2.34,0.9
11.04.2022 06:30:51.305 GMT+0530,1.08895,1.0889,0.98,1.34
11.04.2022 06:30:51.672 GMT+0530,1.08896,1.08891,0.9,1.8
11.04.2022 06:30:53.060 GMT+0530,1.08898,1.08893,4.14,0.9
11.04.2022 06:30:53.162 GMT+0530,1.08898,1.08894,2.34,0.9
11.04.2022 06:30:53.274 GMT+0530,1.08899,1.08894,1.8,0.9
11.04.2022 06:30:54.462 GMT+0530,1.08898,1.08894,0.9,0.23
11.04.2022 06:31:01.659 GMT+0530,1.08898,1.08893,0.9,0.54
11.04.2022 06:31:15.405 GMT+0530,1.08893,1.08891,0.9,1.44
11.04.2022 06:31:15.507 GMT+0530,1.08892,1.08889,2.11,0.9
11.04.2022 06:31:15.558 GMT+0530,1.0889,1.08888,0.9,1.44
11.04.2022 06:31:15.660 GMT+0530,1.0889,1.08886,0.9,0.12
11.04.2022 06:31:17.218 GMT+0530,1.08889,1.08886,0.9,0.12
11.04.2022 06:31:17.453 GMT+0530,1.08889,1.08885,0.9,0.12
11.04.2022 06:31:17.555 GMT+0530,1.08888,1.08884,0.9,0.12
11.04.2022 06:31:17.657 GMT+0530,1.08888,1.08883,0.98,0.12
11.04.2022 06:31:18.912 GMT+0530,1.08886,1.08884,0.9,0.12
11.04.2022 06:31:21.065 GMT+0530,1.08886,1.08883,0.98,0.12
11.04.2022 06:31:26.418 GMT+0530,1.08887,1.08883,0.9,0.12
11.04.2022 06:31:26.931 GMT+0530,1.08887,1.08882,0.98,1.67
11.04.2022 06:31:30.790 GMT+0530,1.08886,1.08882,0.9,0.12
11.04.2022 06:31:32.151 GMT+0530,1.08887,1.08882,0.98,3.24
11.04.2022 06:31:32.304 GMT+0530,1.08887,1.08883,0.9,0.12
11.04.2022 06:31:34.530 GMT+0530,1.08888,1.08883,0.9,0.98
11.04.2022 06:31:36.503 GMT+0530,1.08888,1.08882,1.44,0.98
11.04.2022 06:31:41.146 GMT+0530,1.08888,1.08883,0.9,0.12
11.04.2022 06:31:42.410 GMT+0530,1.08889,1.08884,0.98,0.12
11.04.2022 06:31:43.384 GMT+0530,1.08888,1.08884,0.9,0.12
11.04.2022 06:31:48.506 GMT+0530,1.08888,1.08885,1.44,0.31
11.04.2022 06:31:48.801 GMT+0530,1.08887,1.08885,0.9,0.12
11.04.2022 06:31:55.581 GMT+0530,1.08889,1.08884,0.98,0.98
11.04.2022 06:31:55.734 GMT+0530,1.08891,1.08885,2.78,3.01
11.04.2022 06:31:55.786 GMT+0530,1.08891,1.08887,1.21,0.9
11.04.2022 06:31:55.888 GMT+0530,1.0889,1.08887,0.98,0.98
11.04.2022 06:31:55.990 GMT+0530,1.08891,1.08887,0.98,0.9
11.04.2022 06:31:56.455 GMT+0530,1.0889,1.08887,0.9,0.9
11.04.2022 06:31:56.727 GMT+0530,1.08889,1.08887,0.9,0.98
11.04.2022 06:31:57.746 GMT+0530,1.08889,1.08884,0.98,0.98
11.04.2022 06:31:57.949 GMT+0530,1.08888,1.08884,0.9,0.98
11.04.2022 06:31:58.159 GMT+0530,1.08889,1.08884,1.88,0.98
11.04.2022 06:31:58.979 GMT+0530,1.08888,1.08884,0.9,0.98
11.04.2022 06:31:59.382 GMT+0530,1.08889,1.08884,1.88,0.12
11.04.2022 06:32:00.693 GMT+0530,1.0889,1.08885,0.98,2.57
11.04.2022 06:32:00.744 GMT+0530,1.08891,1.08888,0.9,1.34
11.04.2022 06:32:00.846 GMT+0530,1.08891,1.08886,1.13,1.88
11.04.2022 06:32:00.898 GMT+0530,1.08893,1.08888,3.24,1.13
11.04.2022 06:32:01.000 GMT+0530,1.08894,1.08888,1.8,1.21
11.04.2022 06:32:03.238 GMT+0530,1.08893,1.08887,0.98,3.01
11.04.2022 06:32:03.984 GMT+0530,1.08891,1.08886,1.13,0.12
11.04.2022 06:32:04.086 GMT+0530,1.08891,1.08885,1.21,2.34
11.04.2022 06:32:08.408 GMT+0530,1.0889,1.08885,0.9,1.88
11.04.2022 06:32:19.466 GMT+0530,1.08889,1.08884,0.9,1.21
11.04.2022 06:32:19.670 GMT+0530,1.0889,1.08885,1.88,0.9
11.04.2022 06:32:21.618 GMT+0530,1.08889,1.08885,0.44,0.9
11.04.2022 06:32:22.955 GMT+0530,1.08889,1.08884,1.34,0.98
11.04.2022 06:32:23.245 GMT+0530,1.08887,1.08883,0.9,0.98
11.04.2022 06:32:23.348 GMT+0530,1.08889,1.08883,2.78,0.98
11.04.2022 06:32:23.450 GMT+0530,1.08888,1.08884,0.9,1.13
11.04.2022 06:32:23.552 GMT+0530,1.08889,1.08884,1.88,1.13
11.04.2022 06:32:27.620 GMT+0530,1.08885,1.08883,1.8,5.4
11.04.2022 06:32:27.724 GMT+0530,1.08887,1.08882,1.8,0.98
11.04.2022 06:32:27.826 GMT+0530,1.08888,1.08883,0.98,0.9
11.04.2022 06:32:28.147 GMT+0530,1.08888,1.08884,0.9,0.9
11.04.2022 06:32:28.249 GMT+0530,1.08889,1.08884,1.8,0.9
11.04.2022 06:32:30.070 GMT+0530,1.08887,1.08883,0.9,1.34
11.04.2022 06:32:30.172 GMT+0530,1.08887,1.08882,1.88,0.9
11.04.2022 06:32:30.352 GMT+0530,1.08886,1.08884,0.98,0.9
11.04.2022 06:32:30.555 GMT+0530,1.08888,1.08884,0.9,0.9
11.04.2022 06:32:30.657 GMT+0530,1.08889,1.08884,2.78,0.9
11.04.2022 06:32:35.837 GMT+0530,1.08887,1.08885,0.9,0.9
11.04.2022 06:32:35.939 GMT+0530,1.08889,1.08884,0.9,1.21
11.04.2022 06:32:36.041 GMT+0530,1.0889,1.08888,2.34,1.34
11.04.2022 06:32:36.092 GMT+0530,1.08892,1.08888,0.9,2.34
11.04.2022 06:32:36.296 GMT+0530,1.08894,1.0889,0.98,0.9
11.04.2022 06:32:36.398 GMT+0530,1.08896,1.08892,0.12,2.24
11.04.2022 06:32:36.500 GMT+0530,1.08898,1.08893,3.32,1.88
11.04.2022 06:32:36.653 GMT+0530,1.08898,1.08895,0.98,1.21
11.04.2022 06:32:36.908 GMT+0530,1.08899,1.08895,0.9,0.98
11.04.2022 06:32:36.959 GMT+0530,1.08901,1.08898,2.42,0.9
11.04.2022 06:32:37.112 GMT+0530,1.08902,1.08898,0.12,1.8
11.04.2022 06:32:37.214 GMT+0530,1.089,1.08897,0.98,1.52
11.04.2022 06:32:37.316 GMT+0530,1.089,1.08895,0.12,0.98
11.04.2022 06:32:37.418 GMT+0530,1.08899,1.08894,0.12,0.98
11.04.2022 06:32:38.011 GMT+0530,1.08898,1.08894,0.12,0.9
11.04.2022 06:32:45.679 GMT+0530,1.08897,1.08893,0.12,0.9
11.04.2022 06:32:56.045 GMT+0530,1.08897,1.08895,0.98,0.9
11.04.2022 06:32:59.477 GMT+0530,1.08897,1.08894,0.12,0.9
11.04.2022 06:33:00.100 GMT+0530,1.08897,1.08895,0.12,0.9
11.04.2022 06:33:01.012 GMT+0530,1.08899,1.08894,3.68,0.9
11.04.2022 06:33:04.408 GMT+0530,1.08898,1.08894,0.12,0.9
11.04.2022 06:33:07.209 GMT+0530,1.08899,1.08894,3.91,0.9
11.04.2022 06:33:14.274 GMT+0530,1.089,1.08895,1.88,0.9
11.04.2022 06:33:15.981 GMT+0530,1.08899,1.08894,0.9,0.12
11.04.2022 06:33:21.705 GMT+0530,1.08898,1.08892,0.98,0.98
11.04.2022 06:33:27.374 GMT+0530,1.08899,1.08893,2.78,1.44
11.04.2022 06:33:27.476 GMT+0530,1.08899,1.08894,4.14,0.98
11.04.2022 06:33:28.355 GMT+0530,1.08897,1.08894,0.9,0.98
11.04.2022 06:33:33.843 GMT+0530,1.08899,1.08893,0.98,2.34
11.04.2022 06:33:33.945 GMT+0530,1.08899,1.08894,0.9,2.11
11.04.2022 06:33:34.682 GMT+0530,1.08901,1.08898,3.24,2.24
11.04.2022 06:33:34.784 GMT+0530,1.08903,1.08899,0.9,1.8
11.04.2022 06:33:34.836 GMT+0530,1.08905,1.08901,2.34,0.9
11.04.2022 06:33:34.938 GMT+0530,1.08906,1.08902,0.9,0.9
11.04.2022 06:33:35.040 GMT+0530,1.08907,1.08901,0.9,1.88
11.04.2022 06:33:35.142 GMT+0530,1.08907,1.08902,0.9,0.9
11.04.2022 06:33:39.179 GMT+0530,1.08909,1.08903,2.7,1.44
11.04.2022 06:33:39.434 GMT+0530,1.08908,1.08903,0.9,0.9
11.04.2022 06:33:40.114 GMT+0530,1.08908,1.08904,0.9,0.9
11.04.2022 06:33:40.220 GMT+0530,1.08909,1.08903,1.8,1.88
11.04.2022 06:33:57.695 GMT+0530,1.08909,1.08904,1.8,0.9
11.04.2022 06:33:57.797 GMT+0530,1.08909,1.08905,0.9,0.98
11.04.2022 06:33:57.900 GMT+0530,1.08909,1.08904,1.8,0.98
11.04.2022 06:33:58.053 GMT+0530,1.08909,1.08903,1.8,2.78
11.04.2022 06:33:58.510 GMT+0530,1.08908,1.08903,0.9,0.9
11.04.2022 06:34:00.389 GMT+0530,1.08909,1.08903,1.8,0.98
11.04.2022 06:34:00.958 GMT+0530,1.08908,1.08903,0.44,0.9
11.04.2022 06:34:01.364 GMT+0530,1.08909,1.08903,2.7,0.98
11.04.2022 06:34:05.250 GMT+0530,1.08908,1.08903,0.44,0.9
11.04.2022 06:34:06.036 GMT+0530,1.08906,1.08903,0.9,1.88
11.04.2022 06:34:12.738 GMT+0530,1.08908,1.08903,0.9,0.9
11.04.2022 06:34:13.224 GMT+0530,1.08904,1.089,0.9,1.52
11.04.2022 06:34:13.377 GMT+0530,1.08904,1.08899,0.9,6.4
11.04.2022 06:34:14.100 GMT+0530,1.08904,1.089,0.9,0.98
11.04.2022 06:34:14.202 GMT+0530,1.08904,1.08902,2.34,2.34
11.04.2022 06:34:14.304 GMT+0530,1.08907,1.08902,1.88,0.9
11.04.2022 06:34:15.005 GMT+0530,1.08907,1.08903,4.14,1.88
11.04.2022 06:34:17.704 GMT+0530,1.08908,1.08903,1.8,0.44
11.04.2022 06:34:25.729 GMT+0530,1.0891,1.08905,0.9,0.9
11.04.2022 06:34:26.446 GMT+0530,1.08909,1.08904,0.9,0.9
11.04.2022 06:34:30.652 GMT+0530,1.08909,1.08903,0.9,1.44
11.04.2022 06:34:32.041 GMT+0530,1.0891,1.08904,0.9,1.88
11.04.2022 06:34:32.143 GMT+0530,1.08912,1.08908,2.34,2.24
11.04.2022 06:34:32.245 GMT+0530,1.08912,1.08909,1.34,2.34
11.04.2022 06:34:32.347 GMT+0530,1.08914,1.0891,0.9,0.9
11.04.2022 06:34:32.500 GMT+0530,1.08916,1.08911,0.9,2.11
11.04.2022 06:34:32.602 GMT+0530,1.08916,1.08913,2.7,0.98
11.04.2022 06:34:32.704 GMT+0530,1.08917,1.08913,1.8,3.01
11.04.2022 06:34:32.931 GMT+0530,1.08918,1.08913,0.9,1.34
11.04.2022 06:34:33.033 GMT+0530,1.08918,1.08914,0.9,1.44
11.04.2022 06:34:39.515 GMT+0530,1.0892,1.08917,2.34,0.9
11.04.2022 06:34:39.567 GMT+0530,1.08922,1.08918,0.9,1.34
11.04.2022 06:34:39.669 GMT+0530,1.08924,1.08918,4.22,2.34
11.04.2022 06:34:45.170 GMT+0530,1.08925,1.0892,2.78,1.8
11.04.2022 06:34:45.272 GMT+0530,1.08925,1.08919,0.98,0.98
11.04.2022 06:34:45.374 GMT+0530,1.08923,1.0892,0.9,0.12
11.04.2022 06:34:46.627 GMT+0530,1.08923,1.08919,0.9,0.12
11.04.2022 06:34:50.016 GMT+0530,1.08922,1.08917,0.9,0.98
11.04.2022 06:34:50.118 GMT+0530,1.08921,1.08916,0.9,0.12
11.04.2022 06:34:50.784 GMT+0530,1.0892,1.08915,0.9,0.54
11.04.2022 06:34:50.886 GMT+0530,1.08918,1.08914,0.9,0.12
11.04.2022 06:34:50.988 GMT+0530,1.08918,1.08913,0.9,0.98
11.04.2022 06:34:51.333 GMT+0530,1.08917,1.08913,0.9,0.12
11.04.2022 06:34:51.892 GMT+0530,1.08914,1.0891,0.9,2.7
11.04.2022 06:34:51.994 GMT+0530,1.08911,1.08908,0.12,1.44
11.04.2022 06:34:52.096 GMT+0530,1.08909,1.08906,0.9,0.9
11.04.2022 06:34:52.198 GMT+0530,1.08909,1.08906,0.9,0.9
11.04.2022 06:34:52.300 GMT+0530,1.0891,1.08904,0.9,6.07
11.04.2022 06:34:52.402 GMT+0530,1.08909,1.08904,0.9,2.03
11.04.2022 06:34:53.421 GMT+0530,1.0891,1.08904,0.9,0.9
11.04.2022 06:34:54.757 GMT+0530,1.08908,1.08905,0.9,0.9
11.04.2022 06:34:55.427 GMT+0530,1.08908,1.08906,0.9,0.12
11.04.2022 06:34:57.128 GMT+0530,1.0891,1.08905,0.98,0.12
11.04.2022 06:34:57.407 GMT+0530,1.08912,1.08907,6.05,0.9
11.04.2022 06:35:00.406 GMT+0530,1.08913,1.08907,0.98,1.88
11.04.2022 06:35:03.150 GMT+0530,1.08911,1.08908,0.9,1.88
11.04.2022 06:35:05.801 GMT+0530,1.08913,1.08907,0.98,2.78
11.04.2022 06:35:05.903 GMT+0530,1.08913,1.08908,0.9,0.12
11.04.2022 06:35:10.718 GMT+0530,1.08913,1.08907,0.98,0.98
11.04.2022 06:35:13.295 GMT+0530,1.08912,1.08907,0.9,0.12
11.04.2022 06:35:17.399 GMT+0530,1.08912,1.08908,0.9,0.23
11.04.2022 06:35:17.501 GMT+0530,1.08914,1.08909,0.98,2.11
11.04.2022 06:35:19.803 GMT+0530,1.08915,1.08911,0.9,0.98
11.04.2022 06:35:19.906 GMT+0530,1.08918,1.08913,5.51,2.34
11.04.2022 06:35:20.160 GMT+0530,1.08917,1.08913,2.03,0.9
11.04.2022 06:35:20.212 GMT+0530,1.08914,1.08911,0.9,0.9
11.04.2022 06:35:20.263 GMT+0530,1.08916,1.08911,1.8,1.8
11.04.2022 06:35:20.314 GMT+0530,1.08914,1.08911,0.9,0.9
11.04.2022 06:35:20.416 GMT+0530,1.08916,1.08911,0.98,0.9
11.04.2022 06:35:20.823 GMT+0530,1.08916,1.08912,0.9,0.9
11.04.2022 06:35:22.770 GMT+0530,1.08916,1.08911,0.9,1.8
11.04.2022 06:35:22.872 GMT+0530,1.08916,1.08912,0.9,0.9
11.04.2022 06:35:22.974 GMT+0530,1.08917,1.08912,0.98,0.9
11.04.2022 06:35:24.542 GMT+0530,1.08916,1.08912,0.9,0.9
11.04.2022 06:35:29.278 GMT+0530,1.08917,1.08912,0.9,1.8
11.04.2022 06:35:36.079 GMT+0530,1.08916,1.08911,0.9,2.24
11.04.2022 06:35:36.333 GMT+0530,1.08917,1.08911,0.98,3.14
11.04.2022 06:35:36.458 GMT+0530,1.08916,1.08913,0.9,0.9
11.04.2022 06:35:37.104 GMT+0530,1.08917,1.08911,0.9,3.14
11.04.2022 06:35:37.593 GMT+0530,1.08917,1.08912,0.9,0.9
11.04.2022 06:35:37.942 GMT+0530,1.08917,1.08911,0.9,2.24
11.04.2022 06:35:40.275 GMT+0530,1.08916,1.08911,0.9,0.9
11.04.2022 06:35:40.427 GMT+0530,1.08916,1.0891,0.9,4.27
11.04.2022 06:35:41.419 GMT+0530,1.08916,1.08911,0.9,0.9
11.04.2022 06:35:41.521 GMT+0530,1.08916,1.0891,0.9,3.37
11.04.2022 06:35:41.724 GMT+0530,1.08916,1.08911,0.9,0.9
11.04.2022 06:35:41.928 GMT+0530,1.08916,1.0891,0.9,3.37
11.04.2022 06:35:42.201 GMT+0530,1.08915,1.08912,0.9,1.34
11.04.2022 06:35:42.303 GMT+0530,1.08916,1.08913,0.9,2.78
11.04.2022 06:35:42.456 GMT+0530,1.08918,1.08913,0.9,1.34
11.04.2022 06:35:42.912 GMT+0530,1.08919,1.08913,0.9,4.73
11.04.2022 06:35:44.041 GMT+0530,1.08918,1.08913,0.9,1.8
11.04.2022 06:35:44.820 GMT+0530,1.08917,1.08912,0.9,2.7
11.04.2022 06:35:46.184 GMT+0530,1.08918,1.08913,0.9,1.8
11.04.2022 06:35:46.286 GMT+0530,1.0892,1.08914,0.98,2.03
11.04.2022 06:35:46.388 GMT+0530,1.08922,1.08916,2.34,2.24
11.04.2022 06:35:48.223 GMT+0530,1.08922,1.08917,0.9,1.8
11.04.2022 06:35:50.010 GMT+0530,1.08923,1.08919,0.9,0.9
11.04.2022 06:35:50.112 GMT+0530,1.08923,1.08918,0.9,2.7
11.04.2022 06:35:50.519 GMT+0530,1.08924,1.08919,0.9,0.9
11.04.2022 06:35:50.891 GMT+0530,1.08924,1.08918,0.9,2.7
11.04.2022 06:35:51.115 GMT+0530,1.08924,1.08919,0.9,0.9
11.04.2022 06:35:51.932 GMT+0530,1.08924,1.08918,0.9,2.7
11.04.2022 06:35:52.264 GMT+0530,1.08925,1.0892,0.9,1.57
11.04.2022 06:35:52.366 GMT+0530,1.08924,1.08918,0.9,3.83
11.04.2022 06:35:56.428 GMT+0530,1.0892,1.08919,0.9,1.34
11.04.2022 06:35:56.530 GMT+0530,1.08921,1.08916,0.9,6.3
11.04.2022 06:35:56.734 GMT+0530,1.08922,1.08916,0.9,2.7
11.04.2022 06:35:57.343 GMT+0530,1.08923,1.08918,0.9,0.44
11.04.2022 06:35:57.547 GMT+0530,1.08924,1.08918,0.9,1.8
11.04.2022 06:35:58.153 GMT+0530,1.08924,1.08919,0.9,0.9
11.04.2022 06:35:58.382 GMT+0530,1.08924,1.08918,0.9,3.6
11.04.2022 06:35:59.075 GMT+0530,1.08924,1.08919,0.9,0.9
11.04.2022 06:35:59.178 GMT+0530,1.08926,1.0892,0.98,2.7
11.04.2022 06:35:59.280 GMT+0530,1.08926,1.08921,0.9,0.9
11.04.2022 06:35:59.331 GMT+0530,1.08927,1.08923,0.9,1.8
11.04.2022 06:35:59.433 GMT+0530,1.08927,1.08925,0.9,0.9
11.04.2022 06:35:59.535 GMT+0530,1.08928,1.08923,0.9,2.47
11.04.2022 06:36:01.418 GMT+0530,1.08928,1.08922,0.9,5.17
11.04.2022 06:36:01.570 GMT+0530,1.08928,1.08923,0.9,0.9
11.04.2022 06:36:01.736 GMT+0530,1.08928,1.08922,0.9,5.17
11.04.2022 06:36:02.313 GMT+0530,1.08928,1.08923,0.9,0.9
11.04.2022 06:36:02.531 GMT+0530,1.08928,1.08922,0.9,6.07
11.04.2022 06:36:02.667 GMT+0530,1.08928,1.08923,0.9,0.9
11.04.2022 06:36:04.109 GMT+0530,1.08927,1.08921,0.9,4.73
11.04.2022 06:36:04.851 GMT+0530,1.08928,1.08922,0.98,1.8
11.04.2022 06:36:04.953 GMT+0530,1.08929,1.08924,4.61,0.9
11.04.2022 06:36:05.055 GMT+0530,1.08929,1.08923,0.9,6.53
11.04.2022 06:36:05.258 GMT+0530,1.08929,1.08924,0.9,0.9
11.04.2022 06:36:05.564 GMT+0530,1.08931,1.08926,4.7,0.44
11.04.2022 06:36:05.666 GMT+0530,1.08931,1.08925,0.9,2.47
11.04.2022 06:36:05.768 GMT+0530,1.08931,1.08926,0.9,0.9
11.04.2022 06:36:05.869 GMT+0530,1.0893,1.08926,0.9,2.47
11.04.2022 06:36:08.452 GMT+0530,1.0893,1.08924,0.98,2.93
11.04.2022 06:36:08.554 GMT+0530,1.08929,1.08923,0.98,2.24
11.04.2022 06:36:08.656 GMT+0530,1.0893,1.08926,1.21,0.9
11.04.2022 06:36:09.063 GMT+0530,1.08929,1.08923,0.9,7.43
11.04.2022 06:36:09.392 GMT+0530,1.08931,1.08926,0.9,1.34
11.04.2022 06:36:09.494 GMT+0530,1.08932,1.08926,0.98,1.34
11.04.2022 06:36:10.581 GMT+0530,1.08931,1.08925,0.9,2.47
11.04.2022 06:36:10.683 GMT+0530,1.0893,1.08924,0.9,7.97
11.04.2022 06:36:13.188 GMT+0530,1.08928,1.08924,0.9,1.8
11.04.2022 06:36:15.285 GMT+0530,1.08929,1.08927,0.9,0.9
11.04.2022 06:36:15.336 GMT+0530,1.08932,1.08928,3.71,0.12
11.04.2022 06:36:15.438 GMT+0530,1.08932,1.08927,0.9,0.12
11.04.2022 06:36:17.179 GMT+0530,1.08932,1.0893,0.9,1.34
11.04.2022 06:36:17.230 GMT+0530,1.08934,1.0893,1.8,2.78
11.04.2022 06:36:17.333 GMT+0530,1.08935,1.08931,0.9,0.9
11.04.2022 06:36:17.435 GMT+0530,1.08934,1.08929,0.9,1.88
11.04.2022 06:36:21.533 GMT+0530,1.08934,1.08928,0.9,1.44
11.04.2022 06:36:24.385 GMT+0530,1.08932,1.08927,0.9,1.88
11.04.2022 06:36:27.534 GMT+0530,1.0893,1.08925,0.9,0.98
11.04.2022 06:36:27.687 GMT+0530,1.0893,1.08924,0.9,0.98
11.04.2022 06:36:30.454 GMT+0530,1.08929,1.08923,0.9,2.34
11.04.2022 06:36:30.556 GMT+0530,1.08928,1.08923,0.9,0.98
11.04.2022 06:36:30.868 GMT+0530,1.08924,1.08919,0.23,1.88
11.04.2022 06:36:30.970 GMT+0530,1.08925,1.08923,0.9,0.9
11.04.2022 06:36:34.424 GMT+0530,1.08928,1.08923,5.51,1.34
11.04.2022 06:36:36.220 GMT+0530,1.08927,1.08923,0.44,0.9
11.04.2022 06:36:37.220 GMT+0530,1.08928,1.08923,1.34,0.9
11.04.2022 06:36:38.708 GMT+0530,1.08927,1.08923,1.34,1.88
